"rt","stimulus","button_pressed","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","experiment_name","complete","totalTime","key_press","currentStim","recognized","aha"
"2056","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","115","812915","0.0-2.0-5.18","bp","2","pretest","true","4112756","49","../img/tt/1302tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","116","813125","0.0-2.0-0.19","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/358tt.jpg","","mooney1","image-keyboard-response","117","816128","0.0-2.0-1.19","bp","2","pretest","true","4112756","null","../img/tt/358tt.jpg","",""
"776","<p></p>","","recognized","html-keyboard-response","118","816906","0.0-2.0-2.19","bp","2","pretest","true","4112756","89","../img/tt/358tt.jpg","y",""
"null","../img/gs/358gs.jpg","","solution","image-keyboard-response","119","818920","0.0-2.0-3.19","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/358tt.jpg","","mooney2","image-keyboard-response","120","820922","0.0-2.0-4.19","bp","2","pretest","true","4112756","null","","",""
"1120","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","121","822042","0.0-2.0-5.19","bp","2","pretest","true","4112756","49","../img/tt/358tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","122","822255","0.0-2.0-0.20","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/398tt.jpg","","mooney1","image-keyboard-response","123","825270","0.0-2.0-1.20","bp","2","pretest","true","4112756","null","../img/tt/398tt.jpg","",""
"715","<p></p>","","recognized","html-keyboard-response","124","825987","0.0-2.0-2.20","bp","2","pretest","true","4112756","89","../img/tt/398tt.jpg","y",""
"null","../img/gs/398gs.jpg","","solution","image-keyboard-response","125","828003","0.0-2.0-3.20","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/398tt.jpg","","mooney2","image-keyboard-response","126","830005","0.0-2.0-4.20","bp","2","pretest","true","4112756","null","","",""
"964","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","127","830970","0.0-2.0-5.20","bp","2","pretest","true","4112756","51","../img/tt/398tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","128","831172","0.0-2.0-0.21","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/515tt.jpg","","mooney1","image-keyboard-response","129","834175","0.0-2.0-1.21","bp","2","pretest","true","4112756","null","../img/tt/515tt.jpg","",""
"907","<p></p>","","recognized","html-keyboard-response","130","835083","0.0-2.0-2.21","bp","2","pretest","true","4112756","89","../img/tt/515tt.jpg","y",""
"null","../img/gs/515gs.jpg","","solution","image-keyboard-response","131","837086","0.0-2.0-3.21","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/515tt.jpg","","mooney2","image-keyboard-response","132","839088","0.0-2.0-4.21","bp","2","pretest","true","4112756","null","","",""
"1210","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","133","840299","0.0-2.0-5.21","bp","2","pretest","true","4112756","53","../img/tt/515tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","134","840500","0.0-2.0-0.22","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/533tt.jpg","","mooney1","image-keyboard-response","135","843507","0.0-2.0-1.22","bp","2","pretest","true","4112756","null","../img/tt/533tt.jpg","",""
"1023","<p></p>","","recognized","html-keyboard-response","136","844530","0.0-2.0-2.22","bp","2","pretest","true","4112756","78","../img/tt/533tt.jpg","n",""
"null","../img/gs/533gs.jpg","","solution","image-keyboard-response","137","846533","0.0-2.0-3.22","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/533tt.jpg","","mooney2","image-keyboard-response","138","848543","0.0-2.0-4.22","bp","2","pretest","true","4112756","null","","",""
"1322","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","139","849866","0.0-2.0-5.22","bp","2","pretest","true","4112756","49","../img/tt/533tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","140","850070","0.0-2.0-0.23","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/546tt.jpg","","mooney1","image-keyboard-response","141","853072","0.0-2.0-1.23","bp","2","pretest","true","4112756","null","../img/tt/546tt.jpg","",""
"833","<p></p>","","recognized","html-keyboard-response","142","853907","0.0-2.0-2.23","bp","2","pretest","true","4112756","89","../img/tt/546tt.jpg","y",""
"null","../img/gs/546gs.jpg","","solution","image-keyboard-response","143","855918","0.0-2.0-3.23","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/546tt.jpg","","mooney2","image-keyboard-response","144","857934","0.0-2.0-4.23","bp","2","pretest","true","4112756","null","","",""
"1019","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","145","858954","0.0-2.0-5.23","bp","2","pretest","true","4112756","51","../img/tt/546tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","146","859162","0.0-2.0-0.24","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/190tt.jpg","","mooney1","image-keyboard-response","147","862170","0.0-2.0-1.24","bp","2","pretest","true","4112756","null","../img/tt/190tt.jpg","",""
"879","<p></p>","","recognized","html-keyboard-response","148","863050","0.0-2.0-2.24","bp","2","pretest","true","4112756","89","../img/tt/190tt.jpg","y",""
"null","../img/gs/190gs.jpg","","solution","image-keyboard-response","149","865062","0.0-2.0-3.24","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/190tt.jpg","","mooney2","image-keyboard-response","150","867067","0.0-2.0-4.24","bp","2","pretest","true","4112756","null","","",""
"647","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","151","867716","0.0-2.0-5.24","bp","2","pretest","true","4112756","52","../img/tt/190tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","152","867917","0.0-2.0-0.25","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/331tt.jpg","","mooney1","image-keyboard-response","153","870926","0.0-2.0-1.25","bp","2","pretest","true","4112756","null","../img/tt/331tt.jpg","",""
"773","<p></p>","","recognized","html-keyboard-response","154","871700","0.0-2.0-2.25","bp","2","pretest","true","4112756","89","../img/tt/331tt.jpg","y",""
"null","../img/gs/331gs.jpg","","solution","image-keyboard-response","155","873709","0.0-2.0-3.25","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/331tt.jpg","","mooney2","image-keyboard-response","156","875724","0.0-2.0-4.25","bp","2","pretest","true","4112756","null","","",""
"687","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","157","876412","0.0-2.0-5.25","bp","2","pretest","true","4112756","49","../img/tt/331tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","158","876618","0.0-2.0-0.26","bp","2","pretest","true","4112756","null","","",""
"null","../img/tt/1332tt.jpg","","mooney1","image-keyboard-response","159","879629","0.0-2.0-1.26","bp","2","pretest","true","4112756","null","../img/tt/1332tt.jpg","",""
"567","<p></p>","","recognized","html-keyboard-response","160","880196","0.0-2.0-2.26","bp","2","pretest","true","4112756","89","../img/tt/1332tt.jpg","y",""
"null","../img/gs/1332gs.jpg","","solution","image-keyboard-response","161","882213","0.0-2.0-3.26","bp","2","pretest","true","4112756","null","","",""
