"rt","stimulus","button_pressed","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","experiment_name","complete","totalTime","key_press","currentStim","recognized","aha"
"492","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","421","743989","0.0-2.0-5.69","GP","2","pretest","true","3528904","50","../img/tt/1356tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","422","744193","0.0-2.0-0.70","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/524tt.jpg","","mooney1","image-keyboard-response","423","747195","0.0-2.0-1.70","GP","2","pretest","true","3528904","null","../img/tt/524tt.jpg","",""
"539","<p></p>","","recognized","html-keyboard-response","424","747735","0.0-2.0-2.70","GP","2","pretest","true","3528904","78","../img/tt/524tt.jpg","n",""
"null","../img/gs/524gs.jpg","","solution","image-keyboard-response","425","749745","0.0-2.0-3.70","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/524tt.jpg","","mooney2","image-keyboard-response","426","751752","0.0-2.0-4.70","GP","2","pretest","true","3528904","null","","",""
"487","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","427","752239","0.0-2.0-5.70","GP","2","pretest","true","3528904","53","../img/tt/524tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","428","752449","0.0-2.0-0.71","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/167tt.jpg","","mooney1","image-keyboard-response","429","755454","0.0-2.0-1.71","GP","2","pretest","true","3528904","null","../img/tt/167tt.jpg","",""
"540","<p></p>","","recognized","html-keyboard-response","430","755995","0.0-2.0-2.71","GP","2","pretest","true","3528904","89","../img/tt/167tt.jpg","y",""
"null","../img/gs/167gs.jpg","","solution","image-keyboard-response","431","758004","0.0-2.0-3.71","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/167tt.jpg","","mooney2","image-keyboard-response","432","760011","0.0-2.0-4.71","GP","2","pretest","true","3528904","null","","",""
"516","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","433","760529","0.0-2.0-5.71","GP","2","pretest","true","3528904","50","../img/tt/167tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","434","760730","0.0-2.0-0.72","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/504tt.jpg","","mooney1","image-keyboard-response","435","763737","0.0-2.0-1.72","GP","2","pretest","true","3528904","null","../img/tt/504tt.jpg","",""
"855","<p></p>","","recognized","html-keyboard-response","436","764592","0.0-2.0-2.72","GP","2","pretest","true","3528904","78","../img/tt/504tt.jpg","n",""
"null","../img/gs/504gs.jpg","","solution","image-keyboard-response","437","766609","0.0-2.0-3.72","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/504tt.jpg","","mooney2","image-keyboard-response","438","768625","0.0-2.0-4.72","GP","2","pretest","true","3528904","null","","",""
"453","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","439","769080","0.0-2.0-5.72","GP","2","pretest","true","3528904","49","../img/tt/504tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","440","769296","0.0-2.0-0.73","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1347tt.jpg","","mooney1","image-keyboard-response","441","772303","0.0-2.0-1.73","GP","2","pretest","true","3528904","null","../img/tt/1347tt.jpg","",""
"355","<p></p>","","recognized","html-keyboard-response","442","772659","0.0-2.0-2.73","GP","2","pretest","true","3528904","78","../img/tt/1347tt.jpg","n",""
"null","../img/gs/1347gs.jpg","","solution","image-keyboard-response","443","774662","0.0-2.0-3.73","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1347tt.jpg","","mooney2","image-keyboard-response","444","776668","0.0-2.0-4.73","GP","2","pretest","true","3528904","null","","",""
"483","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","445","777153","0.0-2.0-5.73","GP","2","pretest","true","3528904","50","../img/tt/1347tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","446","777369","0.0-2.0-0.74","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/236tt.jpg","","mooney1","image-keyboard-response","447","780371","0.0-2.0-1.74","GP","2","pretest","true","3528904","null","../img/tt/236tt.jpg","",""
"1088","<p></p>","","recognized","html-keyboard-response","448","781460","0.0-2.0-2.74","GP","2","pretest","true","3528904","78","../img/tt/236tt.jpg","n",""
"null","../img/gs/236gs.jpg","","solution","image-keyboard-response","449","783475","0.0-2.0-3.74","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/236tt.jpg","","mooney2","image-keyboard-response","450","785476","0.0-2.0-4.74","GP","2","pretest","true","3528904","null","","",""
"613","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","451","786089","0.0-2.0-5.74","GP","2","pretest","true","3528904","49","../img/tt/236tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","452","786296","0.0-2.0-0.75","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/600tt.jpg","","mooney1","image-keyboard-response","453","789299","0.0-2.0-1.75","GP","2","pretest","true","3528904","null","../img/tt/600tt.jpg","",""
"2800","<p></p>","","recognized","html-keyboard-response","454","792099","0.0-2.0-2.75","GP","2","pretest","true","3528904","78","../img/tt/600tt.jpg","n",""
"null","../img/gs/600gs.jpg","","solution","image-keyboard-response","455","794110","0.0-2.0-3.75","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/600tt.jpg","","mooney2","image-keyboard-response","456","796122","0.0-2.0-4.75","GP","2","pretest","true","3528904","null","","",""
"408","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","457","796530","0.0-2.0-5.75","GP","2","pretest","true","3528904","50","../img/tt/600tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","458","796744","0.0-2.0-0.76","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/436tt.jpg","","mooney1","image-keyboard-response","459","799745","0.0-2.0-1.76","GP","2","pretest","true","3528904","null","../img/tt/436tt.jpg","",""
"740","<p></p>","","recognized","html-keyboard-response","460","800485","0.0-2.0-2.76","GP","2","pretest","true","3528904","78","../img/tt/436tt.jpg","n",""
"null","../img/gs/436gs.jpg","","solution","image-keyboard-response","461","802495","0.0-2.0-3.76","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/436tt.jpg","","mooney2","image-keyboard-response","462","804502","0.0-2.0-4.76","GP","2","pretest","true","3528904","null","","",""
"511","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","463","805013","0.0-2.0-5.76","GP","2","pretest","true","3528904","49","../img/tt/436tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","464","805217","0.0-2.0-0.77","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/182tt.jpg","","mooney1","image-keyboard-response","465","808230","0.0-2.0-1.77","GP","2","pretest","true","3528904","null","../img/tt/182tt.jpg","",""
"649","<p></p>","","recognized","html-keyboard-response","466","808879","0.0-2.0-2.77","GP","2","pretest","true","3528904","78","../img/tt/182tt.jpg","n",""
"null","../img/gs/182gs.jpg","","solution","image-keyboard-response","467","810895","0.0-2.0-3.77","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/182tt.jpg","","mooney2","image-keyboard-response","468","812904","0.0-2.0-4.77","GP","2","pretest","true","3528904","null","","",""
"584","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","469","813488","0.0-2.0-5.77","GP","2","pretest","true","3528904","50","../img/tt/182tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","470","813691","0.0-2.0-0.78","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/477tt.jpg","","mooney1","image-keyboard-response","471","816704","0.0-2.0-1.78","GP","2","pretest","true","3528904","null","../img/tt/477tt.jpg","",""
"739","<p></p>","","recognized","html-keyboard-response","472","817444","0.0-2.0-2.78","GP","2","pretest","true","3528904","78","../img/tt/477tt.jpg","n",""
"null","../img/gs/477gs.jpg","","solution","image-keyboard-response","473","819455","0.0-2.0-3.78","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/477tt.jpg","","mooney2","image-keyboard-response","474","821458","0.0-2.0-4.78","GP","2","pretest","true","3528904","null","","",""
"2681","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","475","824140","0.0-2.0-5.78","GP","2","pretest","true","3528904","52","../img/tt/477tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","476","824355","0.0-2.0-0.79","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/572tt.jpg","","mooney1","image-keyboard-response","477","827367","0.0-2.0-1.79","GP","2","pretest","true","3528904","null","../img/tt/572tt.jpg","",""
"440","<p></p>","","recognized","html-keyboard-response","478","827808","0.0-2.0-2.79","GP","2","pretest","true","3528904","78","../img/tt/572tt.jpg","n",""
"null","../img/gs/572gs.jpg","","solution","image-keyboard-response","479","829818","0.0-2.0-3.79","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/572tt.jpg","","mooney2","image-keyboard-response","480","831832","0.0-2.0-4.79","GP","2","pretest","true","3528904","null","","",""
"311","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","481","832143","0.0-2.0-5.79","GP","2","pretest","true","3528904","49","../img/tt/572tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","482","832348","0.0-2.0-0.80","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/456tt.jpg","","mooney1","image-keyboard-response","483","835362","0.0-2.0-1.80","GP","2","pretest","true","3528904","null","../img/tt/456tt.jpg","",""
"876","<p></p>","","recognized","html-keyboard-response","484","836238","0.0-2.0-2.80","GP","2","pretest","true","3528904","78","../img/tt/456tt.jpg","n",""
"null","../img/gs/456gs.jpg","","solution","image-keyboard-response","485","838242","0.0-2.0-3.80","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/456tt.jpg","","mooney2","image-keyboard-response","486","840248","0.0-2.0-4.80","GP","2","pretest","true","3528904","null","","",""
"1486","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","487","841735","0.0-2.0-5.80","GP","2","pretest","true","3528904","50","../img/tt/456tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","488","841941","0.0-2.0-0.81","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/427tt.jpg","","mooney1","image-keyboard-response","489","844953","0.0-2.0-1.81","GP","2","pretest","true","3528904","null","../img/tt/427tt.jpg","",""
"490","<p></p>","","recognized","html-keyboard-response","490","845443","0.0-2.0-2.81","GP","2","pretest","true","3528904","89","../img/tt/427tt.jpg","y",""
"null","../img/gs/427gs.jpg","","solution","image-keyboard-response","491","847446","0.0-2.0-3.81","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/427tt.jpg","","mooney2","image-keyboard-response","492","849452","0.0-2.0-4.81","GP","2","pretest","true","3528904","null","","",""
"1895","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","493","851349","0.0-2.0-5.81","GP","2","pretest","true","3528904","49","../img/tt/427tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","494","851552","0.0-2.0-0.82","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/556tt.jpg","","mooney1","image-keyboard-response","495","854566","0.0-2.0-1.82","GP","2","pretest","true","3528904","null","../img/tt/556tt.jpg","",""
"766","<p></p>","","recognized","html-keyboard-response","496","855332","0.0-2.0-2.82","GP","2","pretest","true","3528904","78","../img/tt/556tt.jpg","n",""
"null","../img/gs/556gs.jpg","","solution","image-keyboard-response","497","857347","0.0-2.0-3.82","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/556tt.jpg","","mooney2","image-keyboard-response","498","859351","0.0-2.0-4.82","GP","2","pretest","true","3528904","null","","",""
"366","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","499","859718","0.0-2.0-5.82","GP","2","pretest","true","3528904","49","../img/tt/556tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","500","859925","0.0-2.0-0.83","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/263tt.jpg","","mooney1","image-keyboard-response","501","862939","0.0-2.0-1.83","GP","2","pretest","true","3528904","null","../img/tt/263tt.jpg","",""
"367","<p></p>","","recognized","html-keyboard-response","502","863307","0.0-2.0-2.83","GP","2","pretest","true","3528904","78","../img/tt/263tt.jpg","n",""
"null","../img/gs/263gs.jpg","","solution","image-keyboard-response","503","865321","0.0-2.0-3.83","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/263tt.jpg","","mooney2","image-keyboard-response","504","867338","0.0-2.0-4.83","GP","2","pretest","true","3528904","null","","",""
"1361","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","505","868699","0.0-2.0-5.83","GP","2","pretest","true","3528904","49","../img/tt/263tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","506","868914","0.0-2.0-0.84","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/337tt.jpg","","mooney1","image-keyboard-response","507","871924","0.0-2.0-1.84","GP","2","pretest","true","3528904","null","../img/tt/337tt.jpg","",""
"519","<p></p>","","recognized","html-keyboard-response","508","872443","0.0-2.0-2.84","GP","2","pretest","true","3528904","78","../img/tt/337tt.jpg","n",""
"null","../img/gs/337gs.jpg","","solution","image-keyboard-response","509","874448","0.0-2.0-3.84","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/337tt.jpg","","mooney2","image-keyboard-response","510","876454","0.0-2.0-4.84","GP","2","pretest","true","3528904","null","","",""
"476","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","511","876930","0.0-2.0-5.84","GP","2","pretest","true","3528904","49","../img/tt/337tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","512","877141","0.0-2.0-0.85","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/318tt.jpg","","mooney1","image-keyboard-response","513","880154","0.0-2.0-1.85","GP","2","pretest","true","3528904","null","../img/tt/318tt.jpg","",""
"794","<p></p>","","recognized","html-keyboard-response","514","880948","0.0-2.0-2.85","GP","2","pretest","true","3528904","78","../img/tt/318tt.jpg","n",""
"null","../img/gs/318gs.jpg","","solution","image-keyboard-response","515","882950","0.0-2.0-3.85","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/318tt.jpg","","mooney2","image-keyboard-response","516","884956","0.0-2.0-4.85","GP","2","pretest","true","3528904","null","","",""
"781","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","517","885738","0.0-2.0-5.85","GP","2","pretest","true","3528904","53","../img/tt/318tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","518","885946","0.0-2.0-0.86","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/260tt.jpg","","mooney1","image-keyboard-response","519","888957","0.0-2.0-1.86","GP","2","pretest","true","3528904","null","../img/tt/260tt.jpg","",""
"682","<p></p>","","recognized","html-keyboard-response","520","889641","0.0-2.0-2.86","GP","2","pretest","true","3528904","78","../img/tt/260tt.jpg","n",""
"null","../img/gs/260gs.jpg","","solution","image-keyboard-response","521","891657","0.0-2.0-3.86","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/260tt.jpg","","mooney2","image-keyboard-response","522","893663","0.0-2.0-4.86","GP","2","pretest","true","3528904","null","","",""
"1049","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","523","894713","0.0-2.0-5.86","GP","2","pretest","true","3528904","52","../img/tt/260tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","524","894918","0.0-2.0-0.87","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/312tt.jpg","","mooney1","image-keyboard-response","525","897930","0.0-2.0-1.87","GP","2","pretest","true","3528904","null","../img/tt/312tt.jpg","",""
"475","<p></p>","","recognized","html-keyboard-response","526","898406","0.0-2.0-2.87","GP","2","pretest","true","3528904","78","../img/tt/312tt.jpg","n",""
"null","../img/gs/312gs.jpg","","solution","image-keyboard-response","527","900413","0.0-2.0-3.87","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/312tt.jpg","","mooney2","image-keyboard-response","528","902419","0.0-2.0-4.87","GP","2","pretest","true","3528904","null","","",""
"353","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","529","902773","0.0-2.0-5.87","GP","2","pretest","true","3528904","49","../img/tt/312tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","530","902976","0.0-2.0-0.88","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/448tt.jpg","","mooney1","image-keyboard-response","531","905989","0.0-2.0-1.88","GP","2","pretest","true","3528904","null","../img/tt/448tt.jpg","",""
"978","<p></p>","","recognized","html-keyboard-response","532","906967","0.0-2.0-2.88","GP","2","pretest","true","3528904","78","../img/tt/448tt.jpg","n",""
"null","../img/gs/448gs.jpg","","solution","image-keyboard-response","533","908969","0.0-2.0-3.88","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/448tt.jpg","","mooney2","image-keyboard-response","534","910977","0.0-2.0-4.88","GP","2","pretest","true","3528904","null","","",""
"1720","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","535","912698","0.0-2.0-5.88","GP","2","pretest","true","3528904","49","../img/tt/448tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","536","912910","0.0-2.0-0.89","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/351tt.jpg","","mooney1","image-keyboard-response","537","915923","0.0-2.0-1.89","GP","2","pretest","true","3528904","null","../img/tt/351tt.jpg","",""
"1089","<p></p>","","recognized","html-keyboard-response","538","917013","0.0-2.0-2.89","GP","2","pretest","true","3528904","78","../img/tt/351tt.jpg","n",""
"null","../img/gs/351gs.jpg","","solution","image-keyboard-response","539","919021","0.0-2.0-3.89","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/351tt.jpg","","mooney2","image-keyboard-response","540","921026","0.0-2.0-4.89","GP","2","pretest","true","3528904","null","","",""
"1098","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","541","922124","0.0-2.0-5.89","GP","2","pretest","true","3528904","50","../img/tt/351tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","542","922329","0.0-2.0-0.90","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/135tt.jpg","","mooney1","image-keyboard-response","543","925343","0.0-2.0-1.90","GP","2","pretest","true","3528904","null","../img/tt/135tt.jpg","",""
"1205","<p></p>","","recognized","html-keyboard-response","544","926549","0.0-2.0-2.90","GP","2","pretest","true","3528904","78","../img/tt/135tt.jpg","n",""
"null","../img/gs/135gs.jpg","","solution","image-keyboard-response","545","928559","0.0-2.0-3.90","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/135tt.jpg","","mooney2","image-keyboard-response","546","930560","0.0-2.0-4.90","GP","2","pretest","true","3528904","null","","",""
"1515","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","547","932075","0.0-2.0-5.90","GP","2","pretest","true","3528904","54","../img/tt/135tt.jpg","","6"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","548","932280","0.0-2.0-0.91","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/481tt.jpg","","mooney1","image-keyboard-response","549","935294","0.0-2.0-1.91","GP","2","pretest","true","3528904","null","../img/tt/481tt.jpg","",""
"855","<p></p>","","recognized","html-keyboard-response","550","936149","0.0-2.0-2.91","GP","2","pretest","true","3528904","78","../img/tt/481tt.jpg","n",""
"null","../img/gs/481gs.jpg","","solution","image-keyboard-response","551","938166","0.0-2.0-3.91","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/481tt.jpg","","mooney2","image-keyboard-response","552","940169","0.0-2.0-4.91","GP","2","pretest","true","3528904","null","","",""
"871","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","553","941040","0.0-2.0-5.91","GP","2","pretest","true","3528904","49","../img/tt/481tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","554","941251","0.0-2.0-0.92","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/261tt.jpg","","mooney1","image-keyboard-response","555","944260","0.0-2.0-1.92","GP","2","pretest","true","3528904","null","../img/tt/261tt.jpg","",""
"922","<p></p>","","recognized","html-keyboard-response","556","945182","0.0-2.0-2.92","GP","2","pretest","true","3528904","78","../img/tt/261tt.jpg","n",""
"null","../img/gs/261gs.jpg","","solution","image-keyboard-response","557","947184","0.0-2.0-3.92","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/261tt.jpg","","mooney2","image-keyboard-response","558","949185","0.0-2.0-4.92","GP","2","pretest","true","3528904","null","","",""
"876","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","559","950062","0.0-2.0-5.92","GP","2","pretest","true","3528904","49","../img/tt/261tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","560","950276","0.0-2.0-0.93","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/322tt.jpg","","mooney1","image-keyboard-response","561","953279","0.0-2.0-1.93","GP","2","pretest","true","3528904","null","../img/tt/322tt.jpg","",""
"397","<p></p>","","recognized","html-keyboard-response","562","953677","0.0-2.0-2.93","GP","2","pretest","true","3528904","89","../img/tt/322tt.jpg","y",""
"null","../img/gs/322gs.jpg","","solution","image-keyboard-response","563","955683","0.0-2.0-3.93","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/322tt.jpg","","mooney2","image-keyboard-response","564","957684","0.0-2.0-4.93","GP","2","pretest","true","3528904","null","","",""
"649","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","565","958333","0.0-2.0-5.93","GP","2","pretest","true","3528904","50","../img/tt/322tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","566","958535","0.0-2.0-0.94","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/266tt.jpg","","mooney1","image-keyboard-response","567","961544","0.0-2.0-1.94","GP","2","pretest","true","3528904","null","../img/tt/266tt.jpg","",""
"806","<p></p>","","recognized","html-keyboard-response","568","962351","0.0-2.0-2.94","GP","2","pretest","true","3528904","78","../img/tt/266tt.jpg","n",""
"null","../img/gs/266gs.jpg","","solution","image-keyboard-response","569","964355","0.0-2.0-3.94","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/266tt.jpg","","mooney2","image-keyboard-response","570","966359","0.0-2.0-4.94","GP","2","pretest","true","3528904","null","","",""
"438","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","571","966797","0.0-2.0-5.94","GP","2","pretest","true","3528904","50","../img/tt/266tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","572","967009","0.0-2.0-0.95","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/314tt.jpg","","mooney1","image-keyboard-response","573","970022","0.0-2.0-1.95","GP","2","pretest","true","3528904","null","../img/tt/314tt.jpg","",""
"682","<p></p>","","recognized","html-keyboard-response","574","970704","0.0-2.0-2.95","GP","2","pretest","true","3528904","78","../img/tt/314tt.jpg","n",""
"null","../img/gs/314gs.jpg","","solution","image-keyboard-response","575","972714","0.0-2.0-3.95","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/314tt.jpg","","mooney2","image-keyboard-response","576","974720","0.0-2.0-4.95","GP","2","pretest","true","3528904","null","","",""
"4082","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","577","978802","0.0-2.0-5.95","GP","2","pretest","true","3528904","49","../img/tt/314tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","578","979012","0.0-2.0-0.96","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/253tt.jpg","","mooney1","image-keyboard-response","579","982025","0.0-2.0-1.96","GP","2","pretest","true","3528904","null","../img/tt/253tt.jpg","",""
"1234","<p></p>","","recognized","html-keyboard-response","580","983260","0.0-2.0-2.96","GP","2","pretest","true","3528904","78","../img/tt/253tt.jpg","n",""
"null","../img/gs/253gs.jpg","","solution","image-keyboard-response","581","985274","0.0-2.0-3.96","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/253tt.jpg","","mooney2","image-keyboard-response","582","987277","0.0-2.0-4.96","GP","2","pretest","true","3528904","null","","",""
"469","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","583","987747","0.0-2.0-5.96","GP","2","pretest","true","3528904","50","../img/tt/253tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","584","987953","0.0-2.0-0.97","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1373tt.jpg","","mooney1","image-keyboard-response","585","990963","0.0-2.0-1.97","GP","2","pretest","true","3528904","null","../img/tt/1373tt.jpg","",""
"447","<p></p>","","recognized","html-keyboard-response","586","991410","0.0-2.0-2.97","GP","2","pretest","true","3528904","89","../img/tt/1373tt.jpg","y",""
"null","../img/gs/1373gs.jpg","","solution","image-keyboard-response","587","993413","0.0-2.0-3.97","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1373tt.jpg","","mooney2","image-keyboard-response","588","995420","0.0-2.0-4.97","GP","2","pretest","true","3528904","null","","",""
"298","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","589","995718","0.0-2.0-5.97","GP","2","pretest","true","3528904","50","../img/tt/1373tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","590","995928","0.0-2.0-0.98","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1306tt.jpg","","mooney1","image-keyboard-response","591","998940","0.0-2.0-1.98","GP","2","pretest","true","3528904","null","../img/tt/1306tt.jpg","",""
"537","<p></p>","","recognized","html-keyboard-response","592","999478","0.0-2.0-2.98","GP","2","pretest","true","3528904","89","../img/tt/1306tt.jpg","y",""
"null","../img/gs/1306gs.jpg","","solution","image-keyboard-response","593","1001489","0.0-2.0-3.98","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1306tt.jpg","","mooney2","image-keyboard-response","594","1003494","0.0-2.0-4.98","GP","2","pretest","true","3528904","null","","",""
"399","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","595","1003893","0.0-2.0-5.98","GP","2","pretest","true","3528904","50","../img/tt/1306tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","596","1004102","0.0-2.0-0.99","GP","2","pretest","true","3528904","null","","",""
"null","../img/tt/1351tt.jpg","","mooney1","image-keyboard-response","597","1007115","0.0-2.0-1.99","GP","2","pretest","true","3528904","null","../img/tt/1351tt.jpg","",""
"417","<p></p>","","recognized","html-keyboard-response","598","1007532","0.0-2.0-2.99","GP","2","pretest","true","3528904","78","../img/tt/1351tt.jpg","n",""
"null","../img/gs/1351gs.jpg","","solution","image-keyboard-response","599","1009548","0.0-2.0-3.99","GP","2","pretest","true","3528904","null","","",""
